x,y,p,h,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,app
1.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.0028287596176131
1.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.7000000000000001
1.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.6000000000000001
1.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,0.0032271817842171
1.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.7000000000000001
0.71875,0.0395833333333333,3,0.2,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.7000000000000001
0.71875,0.0395833333333333,3,0.2,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.71875,0.0395833333333333,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0029188891734308
0.71875,0.0395833333333333,3,0.2,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.25,0.0166666666666666,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,0.7000000000000001
0.71875,0.0395833333333333,3,0.2,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0312499999999999,0.0020833333333333,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.8
0.71875,0.0395833333333333,3,0.2,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.0021669960754285
0.71875,0.0395833333333333,3,0.2,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,0.7000000000000001
0.71875,0.0395833333333333,3,0.2,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.9
0.71875,0.0395833333333333,3,0.2,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.0014205315376177
0.71875,0.0395833333333333,3,0.2,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.7000000000000001
0.71875,0.0395833333333333,3,0.2,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,1.0
0.71875,0.0395833333333333,3,0.2,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0013614297597477
0.25,0.0166666666666666,3,0.2,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.8
0.25,0.0166666666666666,3,0.2,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.71875,0.0395833333333333,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.25,0.0166666666666666,3,0.2,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.25,0.0166666666666666,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,2.7085172374425012e-05
0.25,0.0166666666666666,3,0.2,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0312499999999999,0.0020833333333333,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.8
0.25,0.0166666666666666,3,0.2,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.1
0.25,0.0166666666666666,3,0.2,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,6.1685836521897e-05
0.25,0.0166666666666666,3,0.2,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.8
0.25,0.0166666666666666,3,0.2,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.2
0.25,0.0166666666666666,3,0.2,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.0006890767284288
0.25,0.0166666666666666,3,0.2,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,0.8
0.25,0.0166666666666666,3,0.2,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.3
0.0312499999999999,0.0020833333333333,3,0.2,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0023887658643169
0.0312499999999999,0.0020833333333333,3,0.2,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.71875,0.0395833333333333,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.8
0.0312499999999999,0.0020833333333333,3,0.2,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.25,0.0166666666666666,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,0.4
0.0312499999999999,0.0020833333333333,3,0.2,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0312499999999999,0.0020833333333333,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.0046917985849833
0.0312499999999999,0.0020833333333333,3,0.2,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.8
0.0312499999999999,0.0020833333333333,3,0.2,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,0.5
0.0312499999999999,0.0020833333333333,3,0.2,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.0068480852319257
0.0312499999999999,0.0020833333333333,3,0.2,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.8
0.0312499999999999,0.0020833333333333,3,0.2,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.6000000000000001
0.0312499999999999,0.0020833333333333,3,0.2,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,0.0079314588248674
0.0312499999999999,0.0020833333333333,3,0.2,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.8
0.0,0.0,3,0.2,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.7000000000000001
0.0,0.0,3,0.2,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.71875,0.0395833333333333,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0072706416329402
0.0,0.0,3,0.2,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.25,0.0166666666666666,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,0.8
0.0,0.0,3,0.2,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0312499999999999,0.0020833333333333,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.8
0.0,0.0,3,0.2,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.0053899902446828
0.0,0.0,3,0.2,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,0.8
0.0,0.0,3,0.2,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.9
0.0,0.0,3,0.2,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.0031537344636361
0.0,0.0,3,0.2,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.8
0.0,0.0,3,0.2,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,1.0
0.0,0.0,3,0.2,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0015899626339422
0.0,0.0,3,0.2,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.9
0.0,0.0,3,0.2,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.71875,0.0395833333333333,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.0,0.0,3,0.2,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.25,0.0166666666666666,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,4.911687067444092e-05
0.0,0.0,3,0.2,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0312499999999999,0.0020833333333333,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.9
0.0,0.0,3,0.2,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.1
0.0,0.0,3,0.2,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,0.0001321748712492
0.0,0.0,3,0.2,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.9
0.0,0.0,3,0.2,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.2
0.0,0.0,3,0.2,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.001414913497476
0.0,0.0,3,0.2,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,0.9
0.0,0.0,3,0.2,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.3
0.0,0.0,3,0.2,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0050157882159516
0.0,0.0,3,0.2,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.71875,0.0395833333333333,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.9
0.0,0.0,3,0.2,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.25,0.0166666666666666,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,0.4
0.0,0.0,3,0.2,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0312499999999999,0.0020833333333333,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.0099720267758253
0.0,0.0,3,0.2,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.9
0.0,0.0,3,0.2,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,0.5
0.0,0.0,3,0.2,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.0147079689035752
0.0,0.0,3,0.2,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.9
0.0,0.0,3,0.2,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.6000000000000001
0.0,0.0,3,0.2,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,0.0172776299524417
0.0,0.0,3,0.2,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.9
0.0,0.0,3,0.2,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.7000000000000001
0.0,0.0,3,0.2,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.71875,0.0395833333333333,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0162194487030026
0.0,0.0,3,0.2,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.25,0.0166666666666666,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,0.9
0.0,0.0,3,0.2,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0312499999999999,0.0020833333333333,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.8
0.0,0.0,3,0.2,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.0123798820184234
0.0,0.0,3,0.2,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,0.9
0.0,0.0,3,0.2,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.9
0.0,0.0,3,0.2,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.007292900589176
0.0,0.0,3,0.2,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.9
0.0,0.0,3,0.2,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,1.0
0.0,0.0,3,0.2,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0029345123323689
0.0,0.0,3,0.2,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
0.0,0.0,3,0.2,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.71875,0.0395833333333333,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.0,0.0,3,0.2,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.25,0.0166666666666666,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0001216833097185
0.0,0.0,3,0.2,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0312499999999999,0.0020833333333333,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,1.0
0.0,0.0,3,0.2,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.1
0.0,0.0,3,0.2,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,0.0002990684248374
0.0,0.0,3,0.2,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,1.0
0.0,0.0,3,0.2,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.2
0.0,0.0,3,0.2,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.0027239001180861
0.0,0.0,3,0.2,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,1.0
0.0,0.0,3,0.2,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.3
0.0,0.0,3,0.2,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0097968376958109
0.0,0.0,3,0.2,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.71875,0.0395833333333333,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
0.0,0.0,3,0.2,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.25,0.0166666666666666,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,0.4
0.0,0.0,3,0.2,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0312499999999999,0.0020833333333333,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.019707522681846
0.0,0.0,3,0.2,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,1.0
0.0,0.0,3,0.2,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,0.5
0.0,0.0,3,0.2,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.029354027210998
0.0,0.0,3,0.2,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,1.0
0.0,0.0,3,0.2,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,0.6000000000000001
0.0,0.0,3,0.2,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,0.0349225302639121
0.0,0.0,3,0.2,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,1.0
0.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.7000000000000001
0.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,1.0,0.71875,0.0395833333333333,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0334742314286393
0.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,1.0,0.25,0.0166666666666666,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
0.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,1.0,0.0312499999999999,0.0020833333333333,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.8
0.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.0262823058770172
0.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,1.0
0.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.9
0.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0208333333333333,0.4791666666666666,0.46875,-0.0020833333333333,0.03125,0.0,0.0,0.0160085682465183
0.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.5833333333333334,-0.0166666666666666,0.25,0.0,0.0,1.0
0.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.2604166666666667,-0.0395833333333333,0.71875,0.0,0.0,1.0
0.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0066574154533698
1.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,0.0,0.71875,0.0395833333333333,0.2604166666666667,0.0208333333333333,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,0.0,0.25,0.0166666666666666,0.5833333333333334,0.1666666666666666,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,0.0,0.0312499999999999,0.0020833333333333,0.4687499999999999,0.4791666666666667,0.0208333333333333,0.0,-0.0,0.0,0.0,0.0,0.0
1.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.1666666666666667,0.6666666666666666,0.1666666666666666,0.0,-0.0,0.0,0.0,0.0,0.1
1.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0208333333333333,0.4791666666666667,0.4791666666666664,0.0208333333333333,-0.0,0.0,0.0,0.0,3.6394798211714505e-06
1.0,0.0,3,0.2,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.1666666666666665,0.6666666666666666,0.1666666666666667,-0.0,0.0,0.0,0.0,0.0
